,avgLearningHours,tagline,name,partnerLogos,isPartOfCourseraPlus,productDurationEnum,subtitleLanguage,productDifficultyLevel,enrollments,partners,language,entityType,numProductRatings,allLanguageCodes,avgProductRating,skills,imageUrl,isCourseFree,objectUrl,objectID,_snippetResult.description.value,_highlightResult.name.value
183,,"Turn Data Into Value
Offered by Duke University",Excel to MySQL: Analytic Techniques for Business,['https://coursera-university-assets.s3.amazonaws.com/6d/3cb3e06c357d40ef60000fb3d12d72/dukesquare_blue.png'],TRUE,3+ Months,"['Arabic', 'Chinese (China)', 'French', 'German', 'Italian', 'Korean', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,664273,['Duke University'],English,SPECIALIZATION,14555,"['ar', 'zh', 'en', 'fr', 'de', 'it', 'ko', 'pt', 'ru', 'es', 'vi']",4.565881141,"['Algebra', 'Analysis', 'Big Data', 'Business Analysis', 'Business Communication', 'Communication', 'Computational Logic', 'Computer Programming', 'Computer Programming Tools', 'Critical Thinking', 'Data Analysis', 'Data Analysis Software', 'Data Management', 'Data Visualization', 'Data Visualization Software', 'Database Design', 'Databases', 'Exploratory Data Analysis', 'Finance', 'General Statistics', 'Investment Management', 'Mathematical Theory & Analysis', 'Mathematics', 'Mysql', 'Probability & Statistics', 'Regression', 'Research and Design', 'SQL', 'Software', 'Spreadsheet Software', 'Statistical Classification', 'Statistical Programming', 'Strategy and Operations', 'Tableau Software', 'Theoretical Computer Science']",https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Duke_ExceltoMySQLGetty529354813.jpg,FALSE,/specializations/excel-mysql,s12n~MCZuv0U7EeWLHQ6Y22SN8Q,"Formulate data questions, explore and visualize large datasets, and inform strategic decisions.\n\nIn this Specialization, you?�ll learn to",Excel to MySQL: Analytic Techniques for Business
184,14,Offered by Meta,Introduction to Social Media Marketing,['http://coursera-university-assets.s3.amazonaws.com/73/e03b13a8e44df9b19eb279e5506396/360-x-360.png'],TRUE,1-3 Months,"['Arabic', 'French', 'Italian', 'Portuguese (Brazil)', 'Vietnamese', 'German', 'Russian', 'Spanish']",Beginner,196009,['Meta'],English,COURSE,7047,"['ar', 'fr', 'it', 'pt', 'vi', 'de', 'ru', 'es', 'en']",4.854831843,"['Media Market', 'Marketing', 'Public Relations', 'Digital Marketing', 'Communication', 'Social Media', 'Social Media Marketing', 'Writing']",https://s3.amazonaws.com/coursera-course-photos/84/89d1ab5ac1480e8a52d65e43e19bc1/Course1-logo.png,FALSE,/learn/social-media-marketing-introduction,course~BEjQU3kbEeqayxIVuQI5Hw,"This course lays the foundation of social media marketing. You?�ll learn what social media marketing entails, including the history",Introduction to Social Media Marketing
185,,"Steer Your Business to Success
Offered by University of Virginia",Business Strategy,['https://coursera-university-assets.s3.amazonaws.com/f2/9b83af4f4a200e807feeb2969f02c9/uva_logo.png'],FALSE,3+ Months,"['Arabic', 'Chinese (China)', 'French', 'German', 'Italian', 'Korean', 'Portuguese (Brazil)', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,150642,['University of Virginia'],English,SPECIALIZATION,3527,"['ar', 'zh', 'en', 'fr', 'de', 'it', 'ko', 'pt', 'ru', 'es', 'vi']",4.747519138,"['Analysis', 'Business Analysis', 'Business Process Management', 'Business Strategy', 'Design and Product', 'Entrepreneurship', 'Innovation', 'Leadership and Management', 'Marketing', 'Planning', 'Product Development', 'Product Strategy', 'Research and Design', 'Sales', 'Strategic Planning', 'Strategy', 'Strategy and Operations', 'Supply Chain and Logistics']",https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/UVA_Businessstrategy_Getty183489780.jpg,FALSE,/specializations/business-strategy,s12n~u9C1lke4EeWxUw5Tkcywww,This Specialization covers both the dynamics and the global aspects of strategic management. You'll learn how to evaluate industry,Business Strategy
186,,"Build Communication Skill for Professional Success
Offered by University of Colorado Boulder","Effective Communication: Writing, Design, and Presentation",['https://coursera-university-assets.s3.amazonaws.com/bb/16e85962a963ab3546196705d25865/CUBoulder_360x360.png'],TRUE,3+ Months,"['Arabic', 'French', 'German', 'Italian', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,269217,['University of Colorado Boulder'],English,SPECIALIZATION,9165,"['ar', 'en', 'fr', 'de', 'it', 'pt', 'ru', 'es', 'vi']",4.766110202,"['Business Communication', 'Business Writing', 'Communication', 'Computer Graphics', 'Graphic Design', 'Planning', 'Presentation', 'Public Speaking', 'Research and Design', 'Storytelling', 'Visual Design', 'Writing']",https://d15cw65ipctsrr.cloudfront.net/88/665950062e11e69ebaef1c35c6d3ef/specialization-logo.jpg,FALSE,/specializations/effective-business-communication,s12n~zNtJTbPUEeWVOwrJiBe1eQ,Over seventy companies and tens of thousands of students worldwide have used Effective Communication to deliver ideas powerfully in the,"Effective Communication: Writing, Design, and Presentation"
187,,,Google Professional Workspace Administrator,['http://coursera-university-assets.s3.amazonaws.com/4e/c2f4c0f4bb11e69a33576c875f4294/cloud-twitter-avatar.png'],TRUE,1-3 Months,[],Beginner,43579,['Google Cloud'],English,PROFESSIONAL CERTIFICATE,2403,['en'],4.705076987,"['Account Management', 'Accounting', 'Cloud Computing', 'Computer Architecture', 'Computer Networking', 'Computer Programming', 'Computer Programming Tools', 'Google Cloud Platform', 'Leadership and Management', 'Mobile Development', 'Mobile Security', 'Network Architecture', 'Network Security', 'Networking Hardware', 'Planning', 'Programming Principles', 'Sales', 'Security', 'Security Engineering', 'Supply Chain and Logistics']",https://d15cw65ipctsrr.cloudfront.net/39/a20f72432e4f5d9f9ab2c774b04c48/Admin_Product_Icon_512dp-2x.png,FALSE,/professional-certificates/g-suite-administration,s12n~591JBYv4EempSRIy9Skt6A,This specialization has been developed to help administrators master the foundations of establishing and managing Google Workspace for their organization,Google Professional Workspace Administrator
188,,"From Zero to MATLAB Hero in Three Courses.
Offered by Vanderbilt University",MATLAB Programming for Engineers and Scientists,['https://coursera-university-assets.s3.amazonaws.com/8f/64ec0b2f7b95b23b7e5f0537131e9c/Vanderbilt-Coursera-360x360.png'],FALSE,3+ Months,"['Arabic', 'French', 'German', 'Greek', 'Italian', 'Korean', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,440624,['Vanderbilt University'],English,SPECIALIZATION,16080,"['ar', 'en', 'fr', 'de', 'el', 'it', 'ko', 'pt', 'ru', 'es', 'vi']",4.79,"['Algorithms', 'Analysis', 'Computer Graphic Techniques', 'Computer Graphics', 'Computer Program', 'Computer Programming', 'Computer Programming Tools', 'Computer Vision', 'Data Analysis', 'Data Analysis Software', 'Data Visualization', 'General Statistics', 'Linear Algebra', 'Machine Learning', 'Mathematics', 'Matlab', 'Object-Oriented Programming', 'Plot (Graphics)', 'Probability & Statistics', 'Programming Principles', 'Regression', 'Theoretical Computer Science']",https://d15cw65ipctsrr.cloudfront.net/f3/a584b268484dc9a5ab8804883413e4/spec-logo.jpg,FALSE,/specializations/matlab-programming-engineers-scientists,s12n~xZFEqLvoEeqYnRKi2Skbcw,This Specialization aims to take learners with little to no programming experience to being able to create MATLAB programs that,MATLAB Programming for Engineers and Scientists
189,,"Master Data Analysis with R
Offered by Duke University",Data Analysis with R,['https://coursera-university-assets.s3.amazonaws.com/6d/3cb3e06c357d40ef60000fb3d12d72/dukesquare_blue.png'],TRUE,3+ Months,"['Arabic', 'French', 'German', 'Italian', 'Korean', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,305183,['Duke University'],English,SPECIALIZATION,6465,"['ar', 'en', 'fr', 'de', 'it', 'ko', 'pt', 'ru', 'es', 'vi']",4.70287703,"['Algebra', 'Bayesian Statistics', 'Data Analysis', 'Data Mining', 'Econometrics', 'Experiment', 'General Statistics', 'Inference', 'Linearity', 'Machine Learning', 'Machine Learning Algorithms', 'Mathematics', 'Probability', 'Probability & Statistics', 'Probability Distribution', 'R Programming', 'Statistical Inference', 'Statistical Programming']",https://d15cw65ipctsrr.cloudfront.net/01/eb2cd0fb6011e58f3fed869dcf948d/unspecified.jpg,FALSE,/specializations/statistics,s12n~KjpgiuevEeWw1xL7MfyyPw,"In this Specialization, you will learn to analyze and visualize data in R and create reproducible data analysis reports, demonstrate",Data Analysis with R
190,,"Map Your World With GIS
Offered by University of California, Davis",Geographic Information Systems  (GIS),['https://coursera-university-assets.s3.amazonaws.com/66/4d1f6067b511e599c247e28e57110c/Logo-B-for-Coursera.png'],TRUE,3+ Months,"['Arabic', 'French', 'German', 'Italian', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,144797,"['University of California, Davis']",English,SPECIALIZATION,5546,"['ar', 'en', 'fr', 'de', 'it', 'pt', 'ru', 'es', 'vi']",4.82401731,"['Analysis', 'ArcGIS', 'Data Analysis', 'Data Management', 'Data Model', 'Data Structures', 'Data Visualization', 'Geometry', 'Geovisualization', 'Machine Learning', 'Mathematics', 'Spatial Analysis', 'Statistical Programming', 'Theoretical Computer Science']",https://d15cw65ipctsrr.cloudfront.net/1f/9e4f30b5a811e589fc15915145485b/davis_gis.jpg,FALSE,/specializations/gis,s12n~oZnIo5n3EeWr3RIZBKdvgw,Knowledge of Geographic Information Systems (GIS) is an increasingly sought after skill in industries from agriculture to public health. This,Geographic Information Systems  (GIS)
191,7,Offered by Georgia Institute of Technology,Introduction to User Experience Design,['https://coursera-university-assets.s3.amazonaws.com/a5/b9f3b0ed1911e4b974a91400b6b11f/Yellow-GT-logo-360x360.png'],FALSE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Chinese (China)', 'Italian', 'Vietnamese', 'German', 'Russian', 'Spanish']",Beginner,288944,['Georgia Institute of Technology'],English,COURSE,5954,"['ar', 'fr', 'pt', 'zh', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.533926772,"['Human Computer Interaction', 'Strategy and Operations', 'Software Engineering', 'User Research', 'Leadership and Management', 'Market Research', 'User Experience', 'Business Psychology', 'Research and Design', 'Change Management', 'Entrepreneurship', 'Experience', 'Product Design', 'Design and Product', 'Application Development', 'User Experience Design']",https://s3.amazonaws.com/coursera-course-photos/6c/0d3ca034c411e694968959655359ff/IntroductionUser_InterfaceDesignPart1.jpg,TRUE,/learn/user-experience-design,course~TcSA6RwWEeWBKhJRV_B8Gw,The focus of this course is to introduce the learner to User Experience (UX) Design\n\nUser Experience design is,Introduction to User Experience Design
192,,"Leadership and Business Skill for Immediate Impact
Offered by University of Illinois at Urbana-Champaign",Strategic Leadership and Management,['http://coursera-university-assets.s3.amazonaws.com/d8/42cdc0ab2011e8b910bdf80bed9f6c/CenterILblock-ISQUAREOrangeBackgrnd.png'],TRUE,3+ Months,"['Arabic', 'French', 'German', 'Italian', 'Javanese', 'Portuguese (Portugal)', 'Russian', 'Spanish', 'Vietnamese']",Beginner,216496,['University of Illinois at Urbana-Champaign'],English,SPECIALIZATION,7774,"['ar', 'en', 'fr', 'de', 'it', 'jv', 'pt', 'ru', 'es', 'vi']",4.75455364,"['Business Process Management', 'Business Psychology', 'Business Strategy', 'Change Management', 'Communication', 'Conflict Management', 'Culture', 'Decision Making', 'Entrepreneurship', 'Human Resources', 'Human Resources Operations', 'Leadership', 'Leadership and Management', 'Marketing', 'Negotiation', 'Organizational Development', 'Organizational Structure', 'Performance Management', 'Sales', 'Strategy', 'Strategy and Operations']",https://d15cw65ipctsrr.cloudfront.net/d7/37e97f17cb47e0950ee6b385cba2e9/Gies-Square-Logo-from-MarCom.jpg,FALSE,/specializations/strategic-leadership,s12n~yEVwdp0mEeW7xQ6l-xJMQQ,"Through this 6-course Specialization in Strategic Leadership and Management, you will learn the fundamentals of effectively leading people, teams",Strategic Leadership and Management
193,,"Springboard your Big Data career
Offered by IBM","NoSQL, Big Data, and Spark Foundations",['http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png'],FALSE,3+ Months,[],Beginner,13722,['IBM'],English,SPECIALIZATION,148,['en'],4.225675676,"['Apache', 'Big Data', 'Cloud Computing', 'Computational Thinking', 'Computer Architecture', 'Computer Networking', 'Computer Programming', 'Data Management', 'Database Administration', 'Database Application', 'Database Theory', 'Databases', 'Distributed Computing Architecture', 'IBM Cloud', 'Kubernetes', 'Machine Learning', 'Machine Learning Algorithms', 'Network Architecture', 'NoSQL', 'Probability & Statistics', 'Python Programming', 'Regression', 'SQL', 'Statistical Programming', 'Theoretical Computer Science']",https://d15cw65ipctsrr.cloudfront.net/69/2080334f424e4e879d575b618e0097/IBM-NoSQL-and-Big-Data-Found-Spec-1200X1200px-Final.jpg,FALSE,/specializations/nosql-big-data-and-spark-foundations,s12n~F3oSAgteEeyjTg5h4p4QTQ,Big Data Engineers and professionals with NoSQL skills are highly sought after in the data management industry. This Specialization is,"NoSQL, Big Data, and Spark Foundations"
194,21,Offered by Google,Operating Systems and You: Becoming a Power User,['http://coursera-university-assets.s3.amazonaws.com/4a/cb36835ae3421187080898a7ecc11d/Google-G_360x360.png'],TRUE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Italian', 'Portuguese (Brazil)', 'Vietnamese', 'German', 'Russian', 'Spanish']",Beginner,285758,['Google'],English,COURSE,21011,"['ar', 'fr', 'pt', 'it', 'vi', 'de', 'ru', 'es', 'en']",4.684641378,"['Operating Systems', 'File System']",https://s3.amazonaws.com/coursera-course-photos/e1/0e0c80f1ad11e7b6d1f97cbfd7d592/Course-Logo-3.jpg,FALSE,/learn/os-power-user,course~bvaUWldrEeerkQ5vdwUqtA,"In this course -- through a combination of video lectures, demonstrations, and hands-on practice -- you?�ll learn about the main",Operating Systems and You: Becoming a Power User
195,,"Learn to Program Unity Games with C#
Offered by University of Colorado System",C# Programming for Unity Game Development,['https://coursera-university-assets.s3.amazonaws.com/f7/06e620f1a111e38144319a9c8ed320/cu-stand-alone_1_.png'],TRUE,3+ Months,[],Beginner,91749,['University of Colorado System'],English,SPECIALIZATION,2091,['en'],4.632998565,"['Computer Programming', 'Data Structures', 'Entrepreneurship', 'Game Theory', 'Leadership and Management', 'Mathematics', 'Other Programming Languages', 'Problem Solving', 'Research and Design', 'Software Engineering', 'Software Engineering Tools', 'User Experience']",https://d15cw65ipctsrr.cloudfront.net/13/0fd570acab11e8ba08098278a954d1/Specialization-Logo-C-Sharp-Only.png,FALSE,/specializations/programming-unity-game-development,s12n~mOZudyouEee85w4c92ytig,This specialization is intended for beginning programmers who want to learn how to program Unity games using C#. The,C# Programming for Unity Game Development
196,10,Offered by ESSEC Business School,Diversity and inclusion in the workplace,['https://coursera-university-assets.s3.amazonaws.com/a6/1e4ab0006811e588a83f1402502e3b/N_EssecBusinessSchool_HDcoursera.png'],TRUE,1-4 Weeks,[],Beginner,39093,['ESSEC Business School'],English,COURSE,770,['en'],4.671428571,"['Culture', 'Leadership and Management', 'Business Psychology', 'Bias', 'Human Resources']",https://s3.amazonaws.com/coursera-course-photos/86/e628b04dff11e8a3f3cfd5925b2ba1/vignette-MANAGEMENT-_-SOCIETY.jpg,FALSE,/learn/diversity-inclusion-workplace,course~hSmpCOROEeWr4g7T_DyXNw,Diversity is a fact. It is also paradoxical. We need to be capable of seeing and hearing differences in order,Diversity and inclusion in the workplace
197,19,"Offered by Stanford University, and The University of British Columbia",Game Theory,"['http://coursera-university-assets.s3.amazonaws.com/e8/7cc3d09d3f11e698dfff46d35f2da1/Stanford_Coursera_Logo.png', 'https://coursera-university-assets.s3.amazonaws.com/38/521e5807d761297a1cf2dcc56ede8e/UBC-Coursera-Avatar-360x360.png']",FALSE,1-3 Months,"['Arabic', 'French', 'Portuguese (Portugal)', 'Chinese (China)', 'Italian', 'Vietnamese', 'Korean', 'German', 'Russian', 'Spanish']",Beginner,389334,"['Stanford University', 'The University of British Columbia']",English,COURSE,3961,"['ar', 'fr', 'pt', 'zh', 'it', 'vi', 'ko', 'de', 'ru', 'es', 'en']",4.618278213,"['Strategy and Operations', 'Mathematics', 'Entrepreneurship', 'Leadership and Management', 'Marketing', 'Sales', 'Game Theory', 'Strategy', 'Research and Design', 'Problem Solving', 'Probability & Statistics']",https://s3.amazonaws.com/coursera-course-photos/dc/9f98f0336111e69f8b4d7acdaafbd1/Brueghel-Children.jpg,TRUE,/learn/game-theory-1,course~hJ1Jl-fcEeWwMw6osrJBVw,"Popularized by movies such as ""A Beautiful Mind,"" game theory is the mathematical modeling of strategic interaction among rational (and",Game Theory
